text,text2,label
"So, r t goes on increasing,  it monotonically increases , it does not reduce.",RMSprop,1
" We created our ADADELTA method to overcome the sensitivity to the hyperparameter selection as well as to avoid the continual decay of the learning rates."".",Adadelta,1
"The second good thing about AdaDelta is you don't have to choose the learning rate, it automatically computes it.",Adadelta,1
Adaptive gradient algorithms have learning rates for each parameter.,Adadelta,1
This is very helpful when you have models where some parameters might be more sparse (increase its learning rate) or not sparse (decrease its learning rate).,Adadelta,1
Adadelta is an adaptive learning rate method which uses exponentially decaying average of gradients.,Adadelta,1
"Adadelta optimizer has a way to adaptively change learning rate but still, it needs an initial value of learning rate.",Adadelta,1
"At step 0, the running average of these updates is zero, so the first update will be very small.",Adadelta,1
 If you have gone side-track just remember one thing we are going into so much hassle because normal gradient descent has its learning rate constant for the entire training phase... which is so LAME!,Adadelta,1
So the optimizers like AdaDelta have some techniques to vary the learning rate with every iteration that's it.,Adadelta,1
"As the first update is very small, the running average of the updates will be very small at the beginning, which is kind of a vicious circle at the beginning",Adadelta,1
"Looking at [Keras source code (hyper-link)], learning rate is recalculated based on decay like:",Adadelta,1
I suspect that decay is not intended to be used with Adadelta.,Adadelta,1
It just multiplies the variable updates (see [the update op implementation (hyper-link)]).,Adadelta,1
"For any ""automatic learning rate"" scheme, you can always scale the resulting updates by a constant (whether it's necessary to do so is a separate issue).",Adadelta,1
 To overcome this issue AdaDelta was born.,Adadelta,1
"In the AdaDelta paper by Matthew Zeiler, he talked about this drawback of AdaGrad saying ""due to the continual accumulation of squared gradients in the denominator, the learning rate will continue to decrease throughout training, eventually decreasing to zero and stopping training completely.",Adadelta,1
 This was made possible due to this rho hyperparameter.,Adadelta,1
It is also known as 'Decay Constant'.,Adadelta,1
"Instead of writing it with this equation, I have written it separately because we will need delta theta in this equation.",Adadelta,1
"So, this term over here is the learning rate calculated by AdaDelta.",Adadelta,1
 We are dividing square root of delta x with the square root of alpha... again this epsilon is a very small number to avoid zero division error.,Adadelta,1
Then we can sum it with our theta term... normal gradient descent stuff!,Adadelta,1
"At last, we will update our initialized delta x term by rho multiplied by delta x of the previous iteration plus one minus rho into update square.",Adadelta,1
" So, what AdaDelta does is in case of   RMSProp you are taking the exponentially decaying  average of the squared gradient; AdaDelta instead   of taking the exponentially decaying average of  squared gradient it computes the moving window   average.",Adadelta,1
"So, you can take a more window size of  say W. So, when you compute v t, v t is computed   over a past window size of W. So, if I take the  window size W is equal to say 5, in that case in   order to compute say v 10 it will take the first  5; that means, it will take v 10 v 9 v 8 v 7 and   v 6 or the say s 6 s 7 s 8 s 9 and s 10.",Adadelta,1
"So, you are computing average over past   samples which are within this window size of W.  So, this is what is moving window average.",Adadelta,1
Use an adaptive gradient algorithm like Adam or Adadelta or RMSProp.,Adadelta,1
The rule is related to updates with decay.,Adadelta,1
The full algorithm from the [paper (hyper-link)] is:,Adadelta,1
The issue is that they accumulate the square of the updates.,Adadelta,1
Here is my code to play a bit with the Adadelta optimizer:,Adadelta,1
The thing you need to know about AdaDelta is the general context of online machine learning.,Adadelta,1
"Online machine learning is where you get your data one-at-a-time (and thus have to update your model's parameters as the data comes in), as opposed to batch machine learning where you can generate your machine learning model with access to the entire dataset all at once.",Adadelta,1
" So where onCreate is called when the activity is first created, onPause it's going to be called when you leave the activity.",onPause,1
whenever a new ACTIVITY starts the previous activity's onPause will be defiantly called in any circumstances.,onPause,1
onPause is guaranteed to be called on Activity A (No matter whether Activity B is non-full-sized transparent or full-sized).,onPause,1
onPause() is always called on your Activity if it is in the foreground when Android wants to do something else.,onPause,1
It may start another Activity which may result in your Activity's onStop() getting called.,onPause,1
It may just call onResume() on your activity.,onPause,1
It may just kill your process without calling any more of your lifecycle methods.,onPause,1
"Since onStop() is not guaranteed to be called, you can't always do in onStop() what is done in onPause().",onPause,1
What is the good reason for always having onPause() before onStop().,onPause,1
We can do in onStop() what is done in onPause().,onPause,1
 onPause is called when your activity is about to resume any previous activity.,onPause,1
onPause() is called when your activity is no longer at the top of the activity stack.,onPause,1
"A Dialog by itself is not an Activity, so will not replace the current Activity at the top of the stack, so will not cause anything to pause.",onPause,1
"A dialog (lower-case) does not need to be implemented by a Dialog class, however.",onPause,1
"If you can still see any part of it (Activity coming to foreground either doesn't occupy the whole screen, or it is somewhat transparent), onPause() will be called.",onPause,1
"**I am not referring to an Android Dialog here, rather a conceptual idea of something that pops up and only obscures part of the user screen.",onPause,1
onPause() is always called.,onPause,1
This is guaranteed.,onPause,1
If you need to save any state in your activity you need to save it in onPause().,onPause,1
"onStop() may be called after onPause(), or it may not.",onPause,1
Depends on the situation.,onPause,1
 In onPause it could be possible when it is either about to resume a previous activity or it is partially visible but user is leaving the activity.,onPause,1
"This is typically considered as the best state to commit unsaved changes to persistent data, stop animations and anything that consumes resources.",onPause,1
 So use onPause or onStop to save the data or state.,onPause,1
" And onPause it will be onPause, onResume, onResume.",onPause,1
And start.,onPause,1
" [SOUND] onPause indicates that the activity has lost focus, followed by onStop when the app is no longer visible.",onPause,1
" Alternatively, through the static registration, you can also register and unregister a receiver at one time via the context class, Register receiver method either in onCreate, or in onResume activity methods.",onPause,1
 And unregister receiver methods either in onDestroy or in onPause activity methods.,onPause,1
"Practically, one should consider the difference between “onPause()” and “onPause() + onStop()”.",onPause,1
Whenever some new activity occurs and occupies some partial space of the Screen.,onPause,1
So your previously running activity is still visible to some extent.,onPause,1
"In this Case, the previously running activity is not pushed to Back Stack.",onPause,1
"So, here only onPause() method is called.",onPause,1
onPause()- Screen is partially covered by other new activity.,onPause,1
The Activity is not moved to Back Stack.,onPause,1
onPause() + onStop()- Screen is fully covered by other new activity.,onPause,1
The Activity is moved to Back Stack.,onPause,1
1- a part of previous activity is visible or the new activity is transparent: only onPause will be called.,onPause,1
"NOTE 2: if its an Activity whose theme is set to a dialog, the behavior will be just like a normal activity.",onPause,1
NOTE 3: apparently a system dialog like permission dialog since marshmallow will cause onPause.,onPause,1
"No, if some activity comes into foreground, that doesn't necessarily mean that the other activity is completely invisible.",onPause,1
onStop will only be called when Activity A is completely overridden by full-sized Activity B.,onPause,1
So in onPause you can save an Activity's state or some other useful info if required.,onPause,1
Being in the foreground means that the activity has input focus.,onPause,1
"It is simple: BatchNorm has two ""modes of operation"": one is for training where it estimates the current batch's mean and variance (this is why you must have batch_size>1 for training).",BatchNorm1d,1
"The other ""mode"" is for evaluation: it uses accumulated mean and variance to normalize new inputs without re-estimating the mean and variance.",BatchNorm1d,1
In this mode there is no problem processing samples one by one.,BatchNorm1d,1
" Alright, so batch normalization, or in short, batch norm goes  back to a paper published in 2015, called batch  normalization, accelerating deep network training by reducing  internal covariate shift.",BatchNorm1d,1
Pytorch does its batchnorms over axis=1.,BatchNorm1d,1
But it also has tensors with axis=1 as channels for convolutions.,BatchNorm1d,1
"BatchNorm1d can also handle Rank-2 tensors, thus it is possible to use BatchNorm1d for the normal fully-connected case.",BatchNorm1d,1
" In practice,  people nowadays, it's more common to actually recommend if  you use dropout to recommend having batch norm after the  activation.",BatchNorm1d,1
" Yeah, and also  note that now when we use batch norm, batch norm has learnable  parameters.",BatchNorm1d,1
"So if we use batch norm in a given layer, it has we  have an additional two vectors that have the same dimension as  the bias vector, right.",BatchNorm1d,1
"So if we have, we use batch norm here in  this layer, we will have two, four dimensional vectors, like  this bias vector here would also be four dimensional, right,  because there's one bias for each in layer activation.",BatchNorm1d,1
what does [BatchNorm1d (hyper-link)] do mathematically?,BatchNorm1d,1
" And also, we will talk briefly about how batch norm  behaves during inference, because yeah, you know that  during training, we have mini batches, but that's not  necessarily the case if we want to use our network for  prediction.",BatchNorm1d,1
" But again, this is again, highlighting  train and evil are important here that we during training set  our model into training mode, because that's where batch norm  will compute the running mean and the running variance, I will  talk about this in the next slide.",BatchNorm1d,1
"So here, batch norm will  actually compute some running statistics during training.",BatchNorm1d,1
" So usually, practice people keep a moving average of both the  mean and the variance during training.",BatchNorm1d,1
"So you can think of it  as also as the running mean, how it's computed is by having a  momentum term, it's usually a small value like point one.",BatchNorm1d,1
"And  this is multiplied by the running mean from the previous  on epoch, or sorry, previous mini batch.",BatchNorm1d,1
"And then what you so  you have this, this term, this is like the running mean times  momentum term, this is a point one value.",BatchNorm1d,1
"And then you have one  minus the momentum, this is like a point nine value, then plus  yet plus point nine times the current sample mean.",BatchNorm1d,1
"So that's  the mini batch mean, and you just do the same thing also for  the running variance.",BatchNorm1d,1
"So here, essentially, this is just like a  moving average or running mean.",BatchNorm1d,1
And you do the same thing for  the variance.,BatchNorm1d,1
 That's because there is a  slightly different version of batch norm for convolutional  networks.,BatchNorm1d,1
We will discuss this in the convolutional network  lecture where this would be called batch norm 2d for the  convolution networks.,BatchNorm1d,1
"So to keep them apart, this is called batch  norm 1d.",BatchNorm1d,1
 And how  you can think of it as an additional normalization layer.,BatchNorm1d,1
" So  yeah, here, that's the first step of batch norm, there are  two steps.",BatchNorm1d,1
So the first step is to normalize the net inputs.,BatchNorm1d,1
So the j is the  feature index again.,BatchNorm1d,1
So you can actually use batch norm for any  type of input.,BatchNorm1d,1
So we will also see there is a two dimensional  version for that for convolutional networks later on.,BatchNorm1d,1
" So let's  say we have, yeah, the J feature.",BatchNorm1d,1
"And if I go back, so if  you consider this activation here, what are the features, so  the features are all essentially all the previous layer  activations, right?",BatchNorm1d,1
So all these go into that activation.,BatchNorm1d,1
So all  of these here are the features of this activation here.,BatchNorm1d,1
So J  really is the index over the activations from the previous  layer.,BatchNorm1d,1
" But in the regular batch norm in the 1d version, we were  computing things for each feature.",BatchNorm1d,1
So we were computing  this gamma and beta for each feature over the batch  dimension.,BatchNorm1d,1
" There are places of computing myu and Sigma is running average, again you can do that as well as you know some exponentially varied average schemes are available but this is the way to, during testing you will calculate myu and Sigma for every layer, this myu and Sigma are for the activations of every layer, every neuron and every layer.",BatchNorm1d,1
 Calculated by running it through the entire forward pass dataset.,BatchNorm1d,1
 That will be added computation or or you can just maintain a running average during training.,BatchNorm1d,1
Which one to use depends on the dimensionality of input data.,BatchNorm1d,1
"BatchNorm1d normalises data to 0 mean and unit variance for 2/3-dimensional data (N, C) or (N, C, L), computed over the channel dimension at each (N, L) or (N,) slice; while BatchNorm2d does the same thing for 4 dimensions (N, C, H, W), computed over the channel dimension at each (N, H, W) slice.",BatchNorm1d,1
Core ML does not have 1-dimensional batch norm.,BatchNorm1d,1
"If you want to convert this model, you should fold the batch norm weights into those of the preceding layer and remove the batch norm layer.",BatchNorm1d,1
The getBaseContext() is the method of ContextWrapper.,getBaseContext,1
"And ContextWrapper is, ""Proxying implementation of Context that simply delegates all of its calls to another Context.",getBaseContext,1
"Can be subclassed to modify behavior without changing the original Context.""",getBaseContext,1
(as per javadocs),getBaseContext,1
So this is used to delegate the calls to another context.,getBaseContext,1
The method getBaseContext() is only relevant when you have a ContextWrapper.,getBaseContext,1
The method getBaseContext() can be used to access the “base” Context that the ContextWrapper wraps around.,getBaseContext,1
"You might need to access the “base” context if you need to, for example, check whether it’s a Service, Activity or Application:",getBaseContext,1
getBaseContext() -  If you want to access Context from another context within application you can access.,getBaseContext,1
Or if you need to call the “unwrapped” version of a method:,getBaseContext,1
"The answer by Waqas is very clear and complete, however I'd like to further clarify the difference between using this vs. getBaseContext(), or getApplication() vs. getApplicationContext().",getBaseContext,1
"Both Activity and Application extend not Context itself, but ContextWrapper, which is a",getBaseContext,1
"""Proxying implementation of Context that simply delegates all of its calls to another Context"".",getBaseContext,1
"I doubt it makes any practical difference, though.",getBaseContext,1
The same logic applies to getApplication() vs. getApplicationContext().,getBaseContext,1
getApplicationContext(),getBaseContext,1
this is used for application level and refer to all activities.,getBaseContext,1
 I'm just going to create the table and its structure.,onCreate,2
"To do that, I'll remove the TODO comment, and I'll use the database argument that's being passed in.",onCreate,2
"It's named db, and I'll call a method called execute SQL or execSQL for short, and I'll pass in my constant that contains the SQL command that will create the table, that'll be TABLE_CREATE.",onCreate,2
The version number is the int argument passed to the [constructor (hyper-link)].,onCreate,2
"In the database file, the version number is stored in [PRAGMA user_version (hyper-link)].",onCreate,2
"If onCreate() returns successfully (doesn't throw an exception), the database is assumed to be created with the requested version number.",onCreate,2
"So when the database helper constructor is called with a name (2nd param), platform checks if the database exists or not and if the database exists, it gets the version information from the database file header and triggers the right call back",onCreate,2
catch is the constructor,onCreate,2
" I'll pass in the db argument, and now I've recreated the table structure.",onCreate,2
"super(context, DBName, null, DBversion); - This should be invoked first line of constructor",onCreate,2
"When we create DataBase at a first time (i.e Database is not exists) onCreate() create database with version which is passed in  SQLiteOpenHelper(Context context, String name, SQLiteDatabase.CursorFactory factory, int version)",onCreate,2
" So just to summarize, the hyperparameters for pooling are f, the filter size and s, the stride, and maybe common choices of parameters might be f equals two, s equals two.",MaxPool2d,2
"This is used quite often and this has the effect of roughly shrinking the height and width by a factor of above two, and a common chosen hyperparameters might be f equals two, s equals two, and this has the effect of shrinking the height and width of the representation by a factor of two.",MaxPool2d,2
"I've also seen f equals three, s equals two used, and then the other hyperparameter is just like a binary bit that says, are you using max pooling or are you using average pooling.",MaxPool2d,2
" If you want, you can add an extra hyperparameter for the padding although this is very, very rarely used.",MaxPool2d,2
 So the number of input channels is equal to the number of output channels because pooling applies to each of your channels independently.,MaxPool2d,2
"Adding padding is NOT an ""absolute must"".",MaxPool2d,2
"Sometimes it can be useful to control the size of the output so that it is not reduced by the convolution (it can also augment the output, depending on its size and kernel size).",MaxPool2d,2
" When you do max pooling, usually, you do not use any padding, although there is one exception that we'll see next week as well.",MaxPool2d,2
"But for the most parts of max pooling, usually, it does not use any padding.",MaxPool2d,2
You should try to put your learning rate at 0.001.,RMSprop,2
"The error clearly says, Tanh only takes 1 argument, a tensor.",Tanh,2
"Activation functions accept a single tensor, you are passing two random list elements.",Tanh,2
"So yes, lr is just starting learning rate.",Adadelta,2
"However, note that, by default, decay parameter for Adadelta is zero and is not part of the “standard” arguments, so your learning rate would not be changing its value when using default arguments.",Adadelta,2
learning_rate: A Tensor or a floating point value.,Adadelta,2
"If you really want to use Adadelta, use the parameters from the paper: learning_rate=1., rho=0.95, epsilon=1e-6.",Adadelta,2
"A bigger epsilon will help at the start, but be prepared to wait a bit longer than with other optimizers to see convergence.",Adadelta,2
To match the exact form in the original paper use 1.0.,Adadelta,2
"To print it after every epoch, as @orabis mentioned, you can make a callback class:",Adadelta,2
and then add its instance to the callbacks when calling model.fit() like:,Adadelta,2
"On the other hand, rho parameter, which is nonzero by default, doesn’t describe the decay of the learning rate, but corresponds to the fraction of gradient to keep at each time step (according to the [Keras documentation (hyper-link)]).",Adadelta,2
Although as you can see in tensorflow [source code (hyper-link)] to achieve the exact results of Adadelta paper you should set it to 1.0:,Adadelta,2
"Note that in the paper, they don't even use a learning rate, which is the same as keeping it equal to 1.",Adadelta,2
As per the documentation we need to specify num_features parameter which is the input size of tensor.,BatchNorm1d,2
"Batch normalization works when batch size is greater than 1, so an input of shape (1, 32) won't work.",BatchNorm1d,2
In most cases you should be safe with the default setting.,BatchNorm1d,2
"If you pass torch.Tensor(2,50,70) into nn.Linear(70,20), you get output of shape (2, 50, 20) and when you use BatchNorm1d it calculates running mean for first non-batch dimension, so it would be 50.",BatchNorm1d,2
" So yeah, I here insert batch norm after the  linear layer, notice that there's a one D, it may be  confusing.",BatchNorm1d,2
Why is there a one D?,BatchNorm1d,2
 But on by default bias is true if  you don't set anything and I found it was the same  performance.,BatchNorm1d,2
"For both functions, the d1 parameter is the number of features, and equals dim C of the input tensor.",BatchNorm1d,2
"Try a larger batch size, like 2.",BatchNorm1d,2
"It takes input of shape (N, *, I) and returns (N, *, O), where I stands for input dimension and O for output dim and * are any dimensions between.",BatchNorm1d,2
"PyTorch's CrossEntropyLoss expects unbounded scores (interpretable as logits / log-odds) as input, not probabilities (as the CE is traditionally defined).",cross_entropy,2
So the weights are changed to reduce CE and thus finally leads to reduced difference between the prediction and true labels and thus better accuracy.,cross_entropy,2
" So our loss, if we just care about disease  (we're going to be passed the three things)   we're just going to calculate cross_entropy  on our input versus disease.",cross_entropy,2
" So the way you read this colon means every row,   and then colon 10 means every column up to the  10th.",cross_entropy,2
"[ContextWrapper.getBaseContext() (hyper-link)]:  If you need access to a Context from within another context, you use a ContextWrapper.",getBaseContext,2
"That ""real"" context is what you get by using getBaseContext().",getBaseContext,2
getApplicationContext() - Returns the context for all activities running in application.,getBaseContext,2
getContext() - Returns the context view only current running activity.,getBaseContext,2
[View.getContext() (hyper-link)]:  Returns the context the view is currently running in.,getBaseContext,2
Usually the currently active Activity.,getBaseContext,2
[Activity.getApplicationContext() (hyper-link)]:  Returns the context for the entire application (the process all the Activities are running inside of).,getBaseContext,2
"Use this instead of the current Activity context if you need a context tied to the lifecycle of the entire application, not just the current Activity.",getBaseContext,2
Note that onCreate() is only invoked when the database file didn't exist so the DROP TABLE is really not needed.,onCreate,3
" And then that query you have to execute inside the callback method onCreate, which you have to override once you extend a class with the SQLiteOpenHelper class.",onCreate,3
So that query you have to execute inside the onCreate.,onCreate,3
Either you can execute it directly-- you can put the whole query directly inside a db.exeSQL.,onCreate,3
" And inside the SQLiteOpenHelper class, I will be putting a database-- I will be creating that whole structure.",onCreate,3
"There will be onCreate, there will be onUpgrade, insert query will be there, and update, delete-- all those queries will be there inside one class.",onCreate,3
That will be the subclass of SQLiteOpenHelper class.,onCreate,3
" If the database already exists, but I've indicated through the database version value that I'm changing the version, that is that I've incremented it, then the onUpgrade method will be called.",onCreate,3
" Then once I've dropped the table, in order to recreate it, I'll simply call my onCreate method.",onCreate,3
This is the one exception to what I just said that I wouldn't call the onCreate method directly.,onCreate,3
Below explanation explains onUpgrade case with an example.,onCreate,3
"Say, your first version of application had the DatabaseHelper (extending SQLiteOpenHelper) with constructor passing version as 1 and then you provided an upgraded application with the new source code having version passed as 2, then automatically when the DatabaseHelper is constructed, platform triggers onUpgrade by seeing the file already exists, but the version is lower than the current version which you have passed.",onCreate,3
Now say you are planing to give a third version of application with db version as 3 (db version is increased only when database schema is to be modified).,onCreate,3
"In such incremental upgrades, you have to write the upgrade logic from each version incrementally for a better maintainable code",onCreate,3
Example pseudo code below:,onCreate,3
Notice the missing break statement in case 1 and 2.,onCreate,3
This is what I mean by incremental upgrade.,onCreate,3
"Say if the old version is 2 and new version is 4, then the logic will upgrade the database from 2 to 3 and then to 4",onCreate,3
"If old version is 3 and new version is 4, it will just run the upgrade logic for 3 to 4",onCreate,3
" So  initially, the default tip is going to be 15%.",onCreate,3
"So with that diviner the constant before  we do anything in the listener, great in   the onCreate method, will they seek bar tip dot  progress is equal to initial tip percent.",onCreate,3
And we   also want to update the label appropriately.,onCreate,3
" Finally, we need to initialize the SDK.",onCreate,3
"So here, in the onCreate of our initial activity, we just type MobileAds.initialize, and you'll notice we can parse a context, and then there's a completion listener.",onCreate,3
"So if you're using mediation, you'll want to wait for the listener callback before loading an ad.",onCreate,3
 The first two steps are calling WindowCompat.set DecorFitsSystemWindows with false in your activities onCreate method and setting windowSoftInputMode to adjustResize in your activity manifest.,onCreate,3
"Together, these tell the platform that you're going to handle all insets yourself, including the soft keyboard insets.",onCreate,3
" As soon as you are ready, open the activity where you plan to show the Google Pay button and obtain a new instance of the paymentsClient inside of your onCreate method.",onCreate,3
 Now you see we've got it onCreate and an onUpgrade method.,onCreate,3
" In the onCreate method, we're going to start by creating a string to build the weather entry table using data defined within the weather entry contract.",onCreate,3
" Either you want to alter the table, or you want to drop the whole table which was previously used by the user.",onCreate,3
" And again, pass the control back to onCreate, because in onCreate, there will be a new table created for you.",onCreate,3
" There are some optional methods, also, which you can take a look at, like onDowngrade, onConfigure, or onOpen.",onCreate,3
 That will generate the Java class and add two methods named onCreate and onUpgrade.,onCreate,3
 Now let's go to the onCreate and onUpgrade methods.,onCreate,3
 I will never call these two methods directly.,onCreate,3
They'll only be called by the SDK.,onCreate,3
" In the onCreate method, you should add code that creates your database tables and if you like, you can also add code to add data.",onCreate,3
" So, that command is called and my table is created.",onCreate,3
" I'll pass in my LOGTAG constant and a literal string as a message, Table has been created, and that's all I need to do in the onCreate method.",onCreate,3
 So I'll move the cursor into the onCreate method.,onCreate,3
 I'll call it within this class but not from the rest of the application.,onCreate,3
 I'll call the onCreate method.,onCreate,3
" Now I'll go down to my onCreate method, and I'll place the cursor right here before I call the ArrayAdapter code and I'll instantiate the dbhelper object.",onCreate,3
"I'll say dbhelper = new, and then I'll use my new class constructor method and I'll pass in this as the context, and then I'll get a reference to the database.",onCreate,3
I'll call database = dbhelper.,onCreate,3
And then I'll call a method that this class has inherited from SQLite database.,onCreate,3
"This returns a reference to the connection to the database, and I'll be able to use that connection to do things like inserting data, retrieving data, updating, and deleting.",onCreate,3
"Simply by calling the method, that will trigger the onCreate method of my database open helper class, and in turn that will create the table structure.",onCreate,3
 Note how we're using all of the weather entry constants to write our SQL statements.,onCreate,3
"Suppose for the first time deployment , database version was 1 and in second deployment there was change in database structure like adding extra column in table.",onCreate,3
Suppose database version is 2 now.,onCreate,3
"For what it's worth, it's also a bad idea to catch exceptions in onCreate().",onCreate,3
"If the method returns successfully (doesn't throw), the framework thinks the database was created successfully.",onCreate,3
Pooling is of MUCH MORE IMPORTANCE in convnets.,MaxPool2d,3
" But you see, max pooling used much more in the neural network than average pooling.",MaxPool2d,3
"Pooling is not exactly ""down-sampling"", or ""losing spatial information"".",MaxPool2d,3
"Consider first that kernel calculations have been made previous to pooling, with full spatial information.",MaxPool2d,3
Pooling reduces dimension but keeps -hopefully- the information learnt by the kernels previously.,MaxPool2d,3
But if you look carefully at what's going on you may notice that the after first convolutional layer the dimension of your data might severely increase if you don't do the tricks like pooling.,MaxPool2d,3
"And, by doing so, achieves one of the most interesting things about convnets; robustness to displacement, rotation or distortion of the input.",MaxPool2d,3
"Invariance, if learnt, is located even if it appears in another location or with distortions.",MaxPool2d,3
"It also implies learning through increasing scale, discovering -again, hopefully- hierarchical patterns on different scales.",MaxPool2d,3
"And of course, and also necessary in convnets, pooling makes computation possible as number of layers grows.",MaxPool2d,3
" Here, I am going to use, sure you have a five by five input and we're going to apply max pooling with a filter size that's three by three.",MaxPool2d,3
So f is equal to three and let's use a stride of one.,MaxPool2d,3
"So in this case, the output size is going to be three by three.",MaxPool2d,3
"And the formulas we had developed in the previous videos for figuring out the output size for conv layer, those formulas also work for max pooling.",MaxPool2d,3
"So, that's n plus 2p minus f over s plus 1.",MaxPool2d,3
That formula also works for figuring out the output size of max pooling.,MaxPool2d,3
"But in this example, let's compute each of the elements of this three by three output.",MaxPool2d,3
"The upper left-hand elements, we're going to look over that region.",MaxPool2d,3
So notice this is a three by three region because the filter size is three and to the max there.,MaxPool2d,3
"So, that will be nine, and then we shifted over by one because which you can stride at one.",MaxPool2d,3
" So if you need to know more about max pooling, or you just need a refresher, same thing with padding here for zero padding, activation functions, anything like that, then be sure to check those episodes out and the corresponding deep learning fundamentals course on depot's or.com.",MaxPool2d,3
"Vanilla adaptive gradients (RMSProp, Adagrad, Adam, etc) do not match well with L2 regularization.",RMSprop,3
"Usually batch sizes around 40 gives better results, as for my experience training with 40 batch size for 3 epocs using default RMsprop gives around 89% accuracy.",RMSprop,3
Have you tried adjusting the learning rate of RMsprop optimizer ?,RMSprop,3
"try with a very small value first ( default is 0.001, in keras implementation) and try to increment it with factors of 10 or 100.",RMSprop,3
Adam is a recently proposed update that looks a bit like RMSProp with momentum.,RMSprop,3
"Just a question for you, why aren't you using Adam Optimizer which seem to be the best optimizer in a lot of cases ?",RMSprop,3
(It is even partially inspired from RMSProp that you use),RMSprop,3
"In   particular, when combined with adaptive gradients, L2   regularization leads to weights with large gradients   being regularized less than they would be when using   weight decay.",RMSprop,3
"Although the expression ""Adam is RMSProp with momentum"" is widely used indeed, it is just a very rough shorthand description, and it should not be taken at face value; already in the original [Adam paper (hyper-link)], it was explicitly clarified (p. 6):",RMSprop,3
"There are a few important differences between RMSProp with momentum and Adam: RMSProp with momentum generates its parameter updates using a momentum on the rescaled gradient, whereas Adam updates are directly estimated using a running average of first and second moment of the gradient.",RMSprop,3
The best algorithm is the one that can traverse the loss for that problem pretty well.,RMSprop,3
"Tanh seems maybe slower than ReLU for many of the given examples, but produces more natural looking fits for the data using only linear inputs, as you describe.",Tanh,3
For [example a circle (hyper-link)] vs a [square/hexagon thing (hyper-link)].,Tanh,3
"Most of time tanh is quickly converge than sigmoid and logistic function, and performs better accuracy [[1] (hyper-link)].",Tanh,3
"A good neuron unit should be bounded, easily differentiable, monotonic (good for convex optimization) and easy to handle.",Tanh,3
"If you consider these qualities, then I believe you can use ReLU in place of the tanh function since they are very good alternatives of each other.",Tanh,3
"Update in attempt to appease commenters: based purely on observation, rather than the theory that is covered above, Tanh and ReLU activation functions are more performant than sigmoid.",Tanh,3
"For example, try limiting the number of features to force logic into network nodes in XOR and [sigmoid rarely succeeds (hyper-link)] whereas [Tanh (hyper-link)] and [ReLU (hyper-link)] have more success.",Tanh,3
" In the Deep Neural Network, which I mentioned earlier, this affine and tanh process is repeated three times.",Tanh,3
This combination of Affine and Tanh can be used once to function as a Neural Network for one layer.,Tanh,3
"From documentation, [https://pytorch.org/docs/stable/nn.html (hyper-link)]",Tanh,3
"Usually, you can use torch.cat to concatenate two tensors.",Tanh,3
"However, recently rectified linear unit (ReLU) is proposed by Hinton [[2] (hyper-link)] which shows ReLU train six times fast than tanh [[3] (hyper-link)] to reach same training error.",Tanh,3
" After this, we will update the alpha term unlike AdaGrad there is one more term in this equation known as 'rho' this is used to avoid infinitely increasing alpha value.",Adadelta,3
"As we saw in AdaGrad, the alpha value was increasing with each iteration but in the case of AdaDelta, the alpha first increased till 50 iterations and then continuously decreased so now there is no problem of learning rate decay.",Adadelta,3
" Now, let's visit our Adam again... Adam's main motive was to add the concept of momentum into the previous optimizer like AdaDelta.",Adadelta,3
" So,   you find that this RMSProp which takes  expose exponentially decaying average,   the AdaDelta takes a moving window average of  the squared gradients.",Adadelta,3
"So, that is the only   difference between RMSProp and AdaDelta.",Adadelta,3
Adadelta has a very slow start.,Adadelta,3
"I think Adadelta performs better with bigger networks than yours, and after some iterations it should equal the performance of RMSProp or Adam.",Adadelta,3
 As you can see from these plots the alpha is increasing with every iteration and the learning rate is decreasing so this is quite problematic.,Adadelta,3
" This is just like AdaDelta... instead of rho, we are writing beta 1 and beta 2.",Adadelta,3
" So, in today’s class we will  talk about two more algorithms,   one of them is RMSProp and the other  one is Adam and we will also see a   very closely related algorithm which  is very closely related to RMSProp.",Adadelta,3
" And we said   that there is a very closely related algorithm  very closely related to this RMSProp; so,   that closely related algorithm  is what is known as AdaDelta.",Adadelta,3
"So, we have a closely related algorithm known as  AdaDelta.",Adadelta,3
" And  in fact, both these algorithms were proposed   almost simultaneously, but independently, and  both of them gives almost similar performance.",Adadelta,3
" Then you  have NAG Nesterov accelerated gradient operation,   then you have Adagrad, then you have a  Adadelta, then you have RMSProp.",Adadelta,3
"If you are working with something like neural machine translation, this sparsity is an issue.",Adadelta,3
"Very few people use it today, you should instead stick to:",Adadelta,3
"This algorithm is very similar to Adadelta, but performs better in my opinion.",Adadelta,3
"A dialog**, for example, may not cover the entire previous Activity, and this would be a time for onPause() to be called.",onPause,3
"In most Activities, you will find that you will need to put code in onResume() and onPause().",onPause,3
" And let's see what happens when config changes, how it affects the activity.",onPause,3
"So, on configuration change, the Android first shuts down the activity by calling method in sequence, that is onPause, then onStop and then onDestroy.",onPause,3
"For instance, an activity can be visible but partially obscured by a dialog that has focus.",onPause,3
"In that case, onPause() will be called, but not onStop().",onPause,3
"When the dialog goes away, the activity's onResume() method will be called (but not onStart()).",onPause,3
 The implementation of onPause is very fast because the next activity is not resumed until this method returns.,onPause,3
"And is either followed by onResume, if the activity returns back to the front, or onStop, if the activity is becoming invisible to the user.",onPause,3
